observed_at_utc,observed_at_china,entity,asset_symbol,window_hours,inflow_usd,outflow_usd,net_usd,gross_usd,tx_count
2026-06-03T03:27:16Z,2026-06-03 11:27:16 UTC+8,Bitfinex,USDT,4.0,109463867.56,0.00,109463867.56,109463867.56,6
2026-06-03T03:36:16Z,2026-06-03 11:36:16 UTC+8,Binance,AAVE,4.0,0.00,1.10,-1.10,1.10,1
2026-06-03T03:36:16Z,2026-06-03 11:36:16 UTC+8,Binance,LDO,4.0,2405741.03,17395.60,2388345.43,2423136.63,3
2026-06-03T03:36:16Z,2026-06-03 11:36:16 UTC+8,Binance,LINK,4.0,24977.04,13959.09,11017.94,38936.13,4
2026-06-03T03:36:16Z,2026-06-03 11:36:16 UTC+8,Binance,ONDO,4.0,3957.59,4419.14,-461.56,8376.73,4
2026-06-03T03:36:16Z,2026-06-03 11:36:16 UTC+8,Binance,SHIB,4.0,0.00,920.64,-920.64,920.64,1
2026-06-03T03:36:16Z,2026-06-03 11:36:16 UTC+8,Binance,UNI,4.0,0.00,26058.01,-26058.01,26058.01,2
2026-06-03T03:36:16Z,2026-06-03 11:36:16 UTC+8,Binance,USDT,4.0,8197466.03,292265.41,7905200.63,8489731.44,133
2026-06-03T03:36:16Z,2026-06-03 11:36:16 UTC+8,Binance,WLD,4.0,0.00,7826954.34,-7826954.34,7826954.34,3
2026-06-03T03:36:16Z,2026-06-03 11:36:16 UTC+8,Bitfinex,USDT,4.0,109463867.56,0.00,109463867.56,109463867.56,6
2026-06-03T03:45:40Z,2026-06-03 11:45:40 UTC+8,Binance,AAVE,4.0,0.00,2793.01,-2793.01,2793.01,2
2026-06-03T03:45:40Z,2026-06-03 11:45:40 UTC+8,Binance,LDO,4.0,2391627.44,7000.84,2384626.60,2398628.29,3
2026-06-03T03:45:40Z,2026-06-03 11:45:40 UTC+8,Binance,LINK,4.0,121478.85,260475.63,-138996.78,381954.49,7
2026-06-03T03:45:40Z,2026-06-03 11:45:40 UTC+8,Binance,ONDO,4.0,56192.45,6426.57,49765.88,62619.02,5
2026-06-03T03:45:40Z,2026-06-03 11:45:40 UTC+8,Binance,SHIB,4.0,26333.63,910.05,25423.57,27243.68,3
2026-06-03T03:45:40Z,2026-06-03 11:45:40 UTC+8,Binance,UNI,4.0,0.00,4162.36,-4162.36,4162.36,1
2026-06-03T03:45:40Z,2026-06-03 11:45:40 UTC+8,Binance,USDT,4.0,4266995.34,84544.88,4182450.46,4351540.23,96
2026-06-03T03:45:40Z,2026-06-03 11:45:40 UTC+8,Binance,WBTC,4.0,12207.50,41190.09,-28982.58,53397.59,3
2026-06-03T03:45:40Z,2026-06-03 11:45:40 UTC+8,Binance,WLD,4.0,0.00,7771643.95,-7771643.95,7771643.95,2
2026-06-03T03:45:40Z,2026-06-03 11:45:40 UTC+8,Bitfinex,USDT,4.0,109463867.56,0.00,109463867.56,109463867.56,6
2026-06-03T03:54:12Z,2026-06-03 11:54:12 UTC+8,Binance,AAVE,4.0,0.00,2805.69,-2805.69,2805.69,2
2026-06-03T03:54:12Z,2026-06-03 11:54:12 UTC+8,Binance,LDO,4.0,2394540.38,0.00,2394540.38,2394540.38,1
2026-06-03T03:54:12Z,2026-06-03 11:54:12 UTC+8,Binance,LINK,4.0,0.00,310080.12,-310080.12,310080.12,7
2026-06-03T03:54:12Z,2026-06-03 11:54:12 UTC+8,Binance,ONDO,4.0,2794.05,4279.42,-1485.37,7073.47,4
2026-06-03T03:54:12Z,2026-06-03 11:54:12 UTC+8,Binance,SHIB,4.0,1356.65,910.05,446.60,2266.70,2
2026-06-03T03:54:12Z,2026-06-03 11:54:12 UTC+8,Binance,UNI,4.0,0.00,4169.88,-4169.88,4169.88,1
2026-06-03T03:54:12Z,2026-06-03 11:54:12 UTC+8,Binance,USDT,4.0,6486595.28,677071.18,5809524.10,7163666.46,104
2026-06-03T03:54:12Z,2026-06-03 11:54:12 UTC+8,Binance,WBTC,4.0,296842.16,4906.13,291936.03,301748.29,2
2026-06-03T03:54:12Z,2026-06-03 11:54:12 UTC+8,Binance,WLD,4.0,1151.40,7716075.51,-7714924.11,7717226.91,3
2026-06-03T03:54:12Z,2026-06-03 11:54:12 UTC+8,Bitfinex,USDT,4.0,109463867.56,0.00,109463867.56,109463867.56,6
2026-06-03T04:00:00Z,2026-06-03 12:00:00 UTC+8,Binance,AAVE,4.0,0.00,6517.42,-6517.42,6517.42,1
2026-06-03T04:00:00Z,2026-06-03 12:00:00 UTC+8,Binance,FDUSD,4.0,0.00,996.60,-996.60,996.60,1
2026-06-03T04:00:00Z,2026-06-03 12:00:00 UTC+8,Binance,LDO,4.0,0.00,20619.49,-20619.49,20619.49,1
2026-06-03T04:00:00Z,2026-06-03 12:00:00 UTC+8,Binance,LINK,4.0,0.00,171037.14,-171037.14,171037.14,1
2026-06-03T04:00:00Z,2026-06-03 12:00:00 UTC+8,Binance,ONDO,4.0,0.00,83944.64,-83944.64,83944.64,1
2026-06-03T04:00:00Z,2026-06-03 12:00:00 UTC+8,Binance,SHIB,4.0,0.00,56.64,-56.64,56.64,1
2026-06-03T04:00:00Z,2026-06-03 12:00:00 UTC+8,Binance,UNI,4.0,0.00,5180.26,-5180.26,5180.26,1
2026-06-03T04:00:00Z,2026-06-03 12:00:00 UTC+8,Binance,USDT,4.0,0.00,170615.73,-170615.73,170615.73,41
2026-06-03T04:00:00Z,2026-06-03 12:00:00 UTC+8,Binance,WBTC,4.0,0.00,214.85,-214.85,214.85,1
2026-06-03T04:00:00Z,2026-06-03 12:00:00 UTC+8,Binance,WETH,4.0,11250.66,0.00,11250.66,11250.66,1
2026-06-03T04:00:00Z,2026-06-03 12:00:00 UTC+8,Binance,WLD,4.0,0.00,1107.47,-1107.47,1107.47,2
2026-06-03T04:02:37Z,2026-06-03 12:02:37 UTC+8,Binance,AAVE,4.0,4991.51,0.00,4991.51,4991.51,2
2026-06-03T04:02:37Z,2026-06-03 12:02:37 UTC+8,Binance,LDO,4.0,2404140.94,0.00,2404140.94,2404140.94,1
2026-06-03T04:02:37Z,2026-06-03 12:02:37 UTC+8,Binance,LINK,4.0,48268.50,53452.52,-5184.01,101721.02,10
2026-06-03T04:02:37Z,2026-06-03 12:02:37 UTC+8,Binance,SHIB,4.0,0.00,14529.61,-14529.61,14529.61,1
2026-06-03T04:02:37Z,2026-06-03 12:02:37 UTC+8,Binance,UNI,4.0,0.00,9718.69,-9718.69,9718.69,2
2026-06-03T04:02:37Z,2026-06-03 12:02:37 UTC+8,Binance,USDT,4.0,4404385.58,505748.07,3898637.51,4910133.64,127
2026-06-03T04:02:37Z,2026-06-03 12:02:37 UTC+8,Binance,WBTC,4.0,16583.97,971.40,15612.57,17555.37,3
2026-06-03T04:02:37Z,2026-06-03 12:02:37 UTC+8,Binance,WETH,4.0,2597.09,0.00,2597.09,2597.09,1
2026-06-03T04:02:37Z,2026-06-03 12:02:37 UTC+8,Binance,WLD,4.0,0.00,7788338.70,-7788338.70,7788338.70,2
2026-06-03T04:02:37Z,2026-06-03 12:02:37 UTC+8,Bitfinex,USDT,4.0,109463867.56,0.00,109463867.56,109463867.56,6
2026-06-03T04:11:14Z,2026-06-03 12:11:14 UTC+8,Binance,AAVE,4.0,783.84,0.00,783.84,783.84,1
2026-06-03T04:11:14Z,2026-06-03 12:11:14 UTC+8,Binance,LDO,4.0,2419039.41,3605.62,2415433.79,2422645.04,3
2026-06-03T04:11:14Z,2026-06-03 12:11:14 UTC+8,Binance,LINK,4.0,47801.37,72035.05,-24233.68,119836.41,13
2026-06-03T04:11:14Z,2026-06-03 12:11:14 UTC+8,Binance,ONDO,4.0,10426.11,0.00,10426.11,10426.11,2
2026-06-03T04:11:14Z,2026-06-03 12:11:14 UTC+8,Binance,SHIB,4.0,786.72,14544.38,-13757.65,15331.10,3
2026-06-03T04:11:14Z,2026-06-03 12:11:14 UTC+8,Binance,UNI,4.0,0.00,25527.37,-25527.37,25527.37,2
2026-06-03T04:11:14Z,2026-06-03 12:11:14 UTC+8,Binance,USDT,4.0,2283158.43,498941.11,1784217.31,2782099.54,101
2026-06-03T04:11:14Z,2026-06-03 12:11:14 UTC+8,Binance,WBTC,4.0,620008.36,15412.14,604596.22,635420.51,6
2026-06-03T04:11:14Z,2026-06-03 12:11:14 UTC+8,Binance,WETH,4.0,2603.12,0.00,2603.12,2603.12,1
2026-06-03T04:11:14Z,2026-06-03 12:11:14 UTC+8,Binance,WLD,4.0,0.00,7874000.00,-7874000.00,7874000.00,1
2026-06-03T04:11:14Z,2026-06-03 12:11:14 UTC+8,Bitfinex,USDT,4.0,109463867.56,0.00,109463867.56,109463867.56,6
2026-06-03T04:19:44Z,2026-06-03 12:19:44 UTC+8,Binance,LDO,4.0,2407341.13,3599.64,2403741.48,2410940.77,2
2026-06-03T04:19:44Z,2026-06-03 12:19:44 UTC+8,Binance,LINK,4.0,46861.98,8021.98,38839.99,54883.96,6
2026-06-03T04:19:44Z,2026-06-03 12:19:44 UTC+8,Binance,ONDO,4.0,23569.76,1152.83,22416.92,24722.59,4
2026-06-03T04:19:44Z,2026-06-03 12:19:44 UTC+8,Binance,SHIB,4.0,0.00,14557.66,-14557.66,14557.66,1
2026-06-03T04:19:44Z,2026-06-03 12:19:44 UTC+8,Binance,UNI,4.0,0.00,5533.71,-5533.71,5533.71,1
2026-06-03T04:19:44Z,2026-06-03 12:19:44 UTC+8,Binance,USDT,4.0,11032922.73,1306095.84,9726826.89,12339018.56,111
2026-06-03T04:19:44Z,2026-06-03 12:19:44 UTC+8,Binance,WBTC,4.0,341099.94,1164.42,339935.51,342264.36,4
2026-06-03T04:19:44Z,2026-06-03 12:19:44 UTC+8,Binance,WLD,4.0,22601.02,8045102.82,-8022501.80,8067703.83,3
2026-06-03T04:19:44Z,2026-06-03 12:19:44 UTC+8,Bitfinex,USDT,4.0,109463867.56,0.00,109463867.56,109463867.56,6
2026-06-03T04:28:20Z,2026-06-03 12:28:20 UTC+8,Binance,LDO,4.0,2424142.11,3624.77,2420517.35,2427766.88,2
2026-06-03T04:28:20Z,2026-06-03 12:28:20 UTC+8,Binance,LINK,4.0,68087.78,6848.12,61239.66,74935.90,5
2026-06-03T04:28:20Z,2026-06-03 12:28:20 UTC+8,Binance,ONDO,4.0,23144.07,1168.73,21975.35,24312.80,3
2026-06-03T04:28:20Z,2026-06-03 12:28:20 UTC+8,Binance,SHIB,4.0,2683.80,45.87,2637.92,2729.67,3
2026-06-03T04:28:20Z,2026-06-03 12:28:20 UTC+8,Binance,UNI,4.0,5720.18,0.00,5720.18,5720.18,1
2026-06-03T04:28:20Z,2026-06-03 12:28:20 UTC+8,Binance,USDT,4.0,962003.47,3689513.00,-2727509.53,4651516.47,114
2026-06-03T04:28:20Z,2026-06-03 12:28:20 UTC+8,Binance,WBTC,4.0,59930.65,1168.35,58762.30,61099.00,3
2026-06-03T04:28:20Z,2026-06-03 12:28:20 UTC+8,Binance,WLD,4.0,20950.15,8092506.01,-8071555.85,8113456.16,6
2026-06-03T04:28:20Z,2026-06-03 12:28:20 UTC+8,Bitfinex,USDT,4.0,109463867.56,0.00,109463867.56,109463867.56,6
2026-06-03T04:36:41Z,2026-06-03 12:36:41 UTC+8,Binance,AAVE,4.0,738.70,0.00,738.70,738.70,1
2026-06-03T04:36:41Z,2026-06-03 12:36:41 UTC+8,Binance,LDO,4.0,2419341.83,0.00,2419341.83,2419341.83,1
2026-06-03T04:36:41Z,2026-06-03 12:36:41 UTC+8,Binance,LINK,4.0,0.00,42852.25,-42852.25,42852.25,3
2026-06-03T04:36:41Z,2026-06-03 12:36:41 UTC+8,Binance,ONDO,4.0,8036.73,40390.73,-32354.00,48427.47,7
2026-06-03T04:36:41Z,2026-06-03 12:36:41 UTC+8,Binance,SHIB,4.0,0.00,45.79,-45.79,45.79,1
2026-06-03T04:36:41Z,2026-06-03 12:36:41 UTC+8,Binance,UNI,4.0,0.00,29071.66,-29071.66,29071.66,2
2026-06-03T04:36:41Z,2026-06-03 12:36:41 UTC+8,Binance,USDT,4.0,527553.96,2431707.19,-1904153.23,2959261.15,122
2026-06-03T04:36:41Z,2026-06-03 12:36:41 UTC+8,Binance,WLD,4.0,0.00,8056646.76,-8056646.76,8056646.76,3
2026-06-03T04:36:41Z,2026-06-03 12:36:41 UTC+8,Bitfinex,USDT,4.0,109463867.56,0.00,109463867.56,109463867.56,6
2026-06-03T04:45:13Z,2026-06-03 12:45:13 UTC+8,Binance,LDO,4.0,2423342.07,650.60,2422691.47,2423992.66,2
2026-06-03T04:45:13Z,2026-06-03 12:45:13 UTC+8,Binance,LINK,4.0,0.00,5326.45,-5326.45,5326.45,3
2026-06-03T04:45:13Z,2026-06-03 12:45:13 UTC+8,Binance,ONDO,4.0,55509.77,35494.40,20015.36,91004.17,9
2026-06-03T04:45:13Z,2026-06-03 12:45:13 UTC+8,Binance,SHIB,4.0,0.00,1049.55,-1049.55,1049.55,3
2026-06-03T04:45:13Z,2026-06-03 12:45:13 UTC+8,Binance,UNI,4.0,0.00,4075.84,-4075.84,4075.84,1
2026-06-03T04:45:13Z,2026-06-03 12:45:13 UTC+8,Binance,USDT,4.0,728098.02,947240.39,-219142.37,1675338.41,95
2026-06-03T04:45:13Z,2026-06-03 12:45:13 UTC+8,Binance,WBTC,4.0,6804.17,172205.14,-165400.97,179009.31,2
2026-06-03T04:45:13Z,2026-06-03 12:45:13 UTC+8,Binance,WLD,4.0,0.00,8035556.49,-8035556.49,8035556.49,3
2026-06-03T04:45:13Z,2026-06-03 12:45:13 UTC+8,Bitfinex,USDT,4.0,109463867.56,0.00,109463867.56,109463867.56,6
2026-06-03T04:53:54Z,2026-06-03 12:53:54 UTC+8,Binance,AAVE,4.0,49368.03,4796.48,44571.55,54164.51,2
2026-06-03T04:53:54Z,2026-06-03 12:53:54 UTC+8,Binance,LDO,4.0,2418541.78,649.31,2417892.48,2419191.09,2
2026-06-03T04:53:54Z,2026-06-03 12:53:54 UTC+8,Binance,LINK,4.0,0.00,2291.93,-2291.93,2291.93,2
2026-06-03T04:53:54Z,2026-06-03 12:53:54 UTC+8,Binance,ONDO,4.0,32259.26,49023.83,-16764.57,81283.09,5
2026-06-03T04:53:54Z,2026-06-03 12:53:54 UTC+8,Binance,SHIB,4.0,0.00,918.86,-918.86,918.86,1
2026-06-03T04:53:54Z,2026-06-03 12:53:54 UTC+8,Binance,UNI,4.0,10091.58,4070.03,6021.54,14161.61,2
2026-06-03T04:53:54Z,2026-06-03 12:53:54 UTC+8,Binance,USDT,4.0,1419504.65,619888.37,799616.29,2039393.02,115
2026-06-03T04:53:54Z,2026-06-03 12:53:54 UTC+8,Binance,WBTC,4.0,33178.16,172210.88,-139032.72,205389.04,4
2026-06-03T04:53:54Z,2026-06-03 12:53:54 UTC+8,Binance,WLD,4.0,0.00,8008000.00,-8008000.00,8008000.00,1
2026-06-03T04:53:54Z,2026-06-03 12:53:54 UTC+8,Bitfinex,USDT,4.0,109463867.56,0.00,109463867.56,109463867.56,6
2026-06-03T05:10:41Z,2026-06-03 13:10:41 UTC+8,Binance,AAVE,4.0,0.00,4892.54,-4892.54,4892.54,1
2026-06-03T05:10:41Z,2026-06-03 13:10:41 UTC+8,Binance,LDO,4.0,2481849.55,0.00,2481849.55,2481849.55,2
2026-06-03T05:10:41Z,2026-06-03 13:10:41 UTC+8,Binance,LINK,4.0,0.00,18279.48,-18279.48,18279.48,6
2026-06-03T05:10:41Z,2026-06-03 13:10:41 UTC+8,Binance,ONDO,4.0,4280.68,32014.82,-27734.15,36295.50,5
2026-06-03T05:10:41Z,2026-06-03 13:10:41 UTC+8,Binance,UNI,4.0,0.00,7850.93,-7850.93,7850.93,2
2026-06-03T05:10:41Z,2026-06-03 13:10:41 UTC+8,Binance,USDT,4.0,1293188.82,189259.60,1103929.22,1482448.42,77
2026-06-03T05:10:41Z,2026-06-03 13:10:41 UTC+8,Binance,WBTC,4.0,0.00,226.88,-226.88,226.88,1
2026-06-03T05:10:41Z,2026-06-03 13:10:41 UTC+8,Binance,WLD,4.0,367.01,8254310.15,-8253943.14,8254677.16,3
2026-06-03T05:10:41Z,2026-06-03 13:10:41 UTC+8,Bitfinex,USDT,4.0,109463867.56,0.00,109463867.56,109463867.56,6
2026-06-03T05:19:41Z,2026-06-03 13:19:41 UTC+8,Binance,AAVE,4.0,41319.71,0.00,41319.71,41319.71,1
2026-06-03T05:19:41Z,2026-06-03 13:19:41 UTC+8,Binance,LDO,4.0,2480945.44,537.82,2480407.63,2481483.26,2
2026-06-03T05:19:41Z,2026-06-03 13:19:41 UTC+8,Binance,LINK,4.0,327535.79,2211.52,325324.27,329747.31,7
2026-06-03T05:19:41Z,2026-06-03 13:19:41 UTC+8,Binance,ONDO,4.0,29275.77,43750.89,-14475.11,73026.66,6
2026-06-03T05:19:41Z,2026-06-03 13:19:41 UTC+8,Binance,SHIB,4.0,0.00,14.79,-14.79,14.79,1
2026-06-03T05:19:41Z,2026-06-03 13:19:41 UTC+8,Binance,UNI,4.0,3158.09,5315.47,-2157.38,8473.56,2
2026-06-03T05:19:41Z,2026-06-03 13:19:41 UTC+8,Binance,USDT,4.0,6121993.85,2246751.21,3875242.64,8368745.06,84
2026-06-03T05:19:41Z,2026-06-03 13:19:41 UTC+8,Binance,WBTC,4.0,0.00,31221.49,-31221.49,31221.49,1
2026-06-03T05:19:41Z,2026-06-03 13:19:41 UTC+8,Binance,WLD,4.0,7458.09,8256000.00,-8248541.91,8263458.09,2
2026-06-03T05:19:41Z,2026-06-03 13:19:41 UTC+8,Bitfinex,USDT,4.0,109463867.56,0.00,109463867.56,109463867.56,6
2026-06-03T05:28:43Z,2026-06-03 13:28:43 UTC+8,Binance,AAVE,4.0,190854.51,0.00,190854.51,190854.51,2
2026-06-03T05:28:43Z,2026-06-03 13:28:43 UTC+8,Binance,LDO,4.0,2481045.41,535.56,2480509.85,2481580.97,3
2026-06-03T05:28:43Z,2026-06-03 13:28:43 UTC+8,Binance,LINK,4.0,11337.01,18002.32,-6665.31,29339.33,5
2026-06-03T05:28:43Z,2026-06-03 13:28:43 UTC+8,Binance,ONDO,4.0,147139.43,20221.60,126917.83,167361.03,11
2026-06-03T05:28:43Z,2026-06-03 13:28:43 UTC+8,Binance,SHIB,4.0,0.00,14.76,-14.76,14.76,1
2026-06-03T05:28:43Z,2026-06-03 13:28:43 UTC+8,Binance,UNI,4.0,0.00,5295.01,-5295.01,5295.01,1
2026-06-03T05:28:43Z,2026-06-03 13:28:43 UTC+8,Binance,USDT,4.0,35267579.41,4314440.03,30953139.38,39582019.44,106
2026-06-03T05:28:43Z,2026-06-03 13:28:43 UTC+8,Binance,WLD,4.0,63359.57,8281539.27,-8218179.70,8344898.84,4
2026-06-03T05:28:43Z,2026-06-03 13:28:43 UTC+8,Bitfinex,USDT,4.0,109463867.56,0.00,109463867.56,109463867.56,6
2026-06-03T05:38:02Z,2026-06-03 13:38:02 UTC+8,Binance,AAVE,4.0,10970.15,2136.08,8834.07,13106.22,3
2026-06-03T05:38:02Z,2026-06-03 13:38:02 UTC+8,Binance,LDO,4.0,2511111.23,7487.06,2503624.17,2518598.29,4
2026-06-03T05:38:02Z,2026-06-03 13:38:02 UTC+8,Binance,LINK,4.0,40276.89,2725.91,37550.98,43002.81,5
2026-06-03T05:38:02Z,2026-06-03 13:38:02 UTC+8,Binance,ONDO,4.0,133139.31,19130.17,114009.14,152269.49,8
2026-06-03T05:38:02Z,2026-06-03 13:38:02 UTC+8,Binance,UNI,4.0,0.00,5291.29,-5291.29,5291.29,1
2026-06-03T05:38:02Z,2026-06-03 13:38:02 UTC+8,Binance,USDT,4.0,30406189.83,2564974.86,27841214.97,32971164.69,115
2026-06-03T05:38:02Z,2026-06-03 13:38:02 UTC+8,Binance,WBTC,4.0,1938.77,0.00,1938.77,1938.77,1
2026-06-03T05:38:02Z,2026-06-03 13:38:02 UTC+8,Binance,WLD,4.0,0.00,8359709.14,-8359709.14,8359709.14,2
2026-06-03T05:38:02Z,2026-06-03 13:38:02 UTC+8,Bitfinex,USDT,4.0,109463867.56,0.00,109463867.56,109463867.56,6
2026-06-03T05:47:07Z,2026-06-03 13:47:07 UTC+8,Binance,LDO,4.0,2474545.07,0.00,2474545.07,2474545.07,1
2026-06-03T05:47:07Z,2026-06-03 13:47:07 UTC+8,Binance,LINK,4.0,210564.20,7.80,210556.40,210572.00,2
2026-06-03T05:47:07Z,2026-06-03 13:47:07 UTC+8,Binance,ONDO,4.0,15459.27,3049.68,12409.58,18508.95,4
2026-06-03T05:47:07Z,2026-06-03 13:47:07 UTC+8,Binance,USDT,4.0,1008868.54,315851.76,693016.78,1324720.31,112
2026-06-03T05:47:07Z,2026-06-03 13:47:07 UTC+8,Binance,WLD,4.0,0.00,8321061.06,-8321061.06,8321061.06,3
2026-06-03T05:47:07Z,2026-06-03 13:47:07 UTC+8,Bitfinex,USDT,4.0,109463867.56,0.00,109463867.56,109463867.56,6
2026-06-03T05:57:18Z,2026-06-03 13:57:18 UTC+8,Binance,AAVE,4.0,0.00,4.11,-4.11,4.11,1
2026-06-03T05:57:18Z,2026-06-03 13:57:18 UTC+8,Binance,LDO,4.0,2483345.58,0.00,2483345.58,2483345.58,1
2026-06-03T05:57:18Z,2026-06-03 13:57:18 UTC+8,Binance,LINK,4.0,0.00,50834.46,-50834.46,50834.46,3
2026-06-03T05:57:18Z,2026-06-03 13:57:18 UTC+8,Binance,ONDO,4.0,210158.94,27940.77,182218.18,238099.71,6
2026-06-03T05:57:18Z,2026-06-03 13:57:18 UTC+8,Binance,SHIB,4.0,0.00,74.89,-74.89,74.89,1
2026-06-03T05:57:18Z,2026-06-03 13:57:18 UTC+8,Binance,UNI,4.0,8182.18,0.00,8182.18,8182.18,1
2026-06-03T05:57:18Z,2026-06-03 13:57:18 UTC+8,Binance,USDT,4.0,2625024.10,60262.98,2564761.12,2685287.08,105
2026-06-03T05:57:18Z,2026-06-03 13:57:18 UTC+8,Binance,WBTC,4.0,20121.87,1008.64,19113.23,21130.52,2
2026-06-03T05:57:18Z,2026-06-03 13:57:18 UTC+8,Binance,WLD,4.0,20858.16,8331433.48,-8310575.31,8352291.64,3
2026-06-03T05:57:18Z,2026-06-03 13:57:18 UTC+8,Bitfinex,USDT,4.0,109463867.56,0.00,109463867.56,109463867.56,6
2026-06-03T06:21:40Z,2026-06-03 14:21:40 UTC+8,Binance,AAVE,4.0,0.00,1970.49,-1970.49,1970.49,1
2026-06-03T06:21:40Z,2026-06-03 14:21:40 UTC+8,Binance,LINK,4.0,0.00,5408.55,-5408.55,5408.55,3
2026-06-03T06:21:40Z,2026-06-03 14:21:40 UTC+8,Binance,ONDO,4.0,196067.27,0.00,196067.27,196067.27,3
2026-06-03T06:21:40Z,2026-06-03 14:21:40 UTC+8,Binance,UNI,4.0,0.00,11432.00,-11432.00,11432.00,1
2026-06-03T06:21:40Z,2026-06-03 14:21:40 UTC+8,Binance,USDT,4.0,3668721.83,894322.27,2774399.56,4563044.10,113
2026-06-03T06:21:40Z,2026-06-03 14:21:40 UTC+8,Binance,WBTC,4.0,0.00,45702.96,-45702.96,45702.96,2
2026-06-03T06:21:40Z,2026-06-03 14:21:40 UTC+8,Binance,WLD,4.0,0.00,8784020.04,-8784020.04,8784020.04,6
2026-06-03T06:21:40Z,2026-06-03 14:21:40 UTC+8,Bitfinex,USDT,4.0,109463867.56,0.00,109463867.56,109463867.56,6
2026-06-03T06:31:41Z,2026-06-03 14:31:41 UTC+8,Binance,AAVE,4.0,0.00,1969.19,-1969.19,1969.19,1
2026-06-03T06:31:41Z,2026-06-03 14:31:41 UTC+8,Binance,LDO,4.0,0.00,10391.26,-10391.26,10391.26,1
2026-06-03T06:31:41Z,2026-06-03 14:31:41 UTC+8,Binance,LINK,4.0,13697.77,403715.72,-390017.95,417413.49,9
2026-06-03T06:31:41Z,2026-06-03 14:31:41 UTC+8,Binance,ONDO,4.0,232750.02,208.79,232541.23,232958.81,8
2026-06-03T06:31:41Z,2026-06-03 14:31:41 UTC+8,Binance,SHIB,4.0,10709.17,0.00,10709.17,10709.17,4
2026-06-03T06:31:41Z,2026-06-03 14:31:41 UTC+8,Binance,UNI,4.0,0.00,35511.62,-35511.62,35511.62,2
2026-06-03T06:31:41Z,2026-06-03 14:31:41 UTC+8,Binance,USDT,4.0,647269.84,11584785.46,-10937515.62,12232055.30,104
2026-06-03T06:31:41Z,2026-06-03 14:31:41 UTC+8,Binance,WBTC,4.0,0.00,33621.84,-33621.84,33621.84,1
2026-06-03T06:31:41Z,2026-06-03 14:31:41 UTC+8,Binance,WLD,4.0,0.00,8716560.16,-8716560.16,8716560.16,5
2026-06-03T06:31:41Z,2026-06-03 14:31:41 UTC+8,Bitfinex,USDT,4.0,109463867.56,0.00,109463867.56,109463867.56,6
2026-06-03T06:41:56Z,2026-06-03 14:41:56 UTC+8,Binance,AAVE,4.0,0.00,1982.20,-1982.20,1982.20,1
2026-06-03T06:41:56Z,2026-06-03 14:41:56 UTC+8,Binance,LDO,4.0,0.00,13192.21,-13192.21,13192.21,2
2026-06-03T06:41:56Z,2026-06-03 14:41:56 UTC+8,Binance,LINK,4.0,317732.55,433348.30,-115615.74,751080.85,14
2026-06-03T06:41:56Z,2026-06-03 14:41:56 UTC+8,Binance,ONDO,4.0,67789.83,23847.13,43942.70,91636.97,6
2026-06-03T06:41:56Z,2026-06-03 14:41:56 UTC+8,Binance,UNI,4.0,0.00,24243.62,-24243.62,24243.62,1
2026-06-03T06:41:56Z,2026-06-03 14:41:56 UTC+8,Binance,USDT,4.0,2236188.21,11602982.90,-9366794.69,13839171.12,92
2026-06-03T06:41:56Z,2026-06-03 14:41:56 UTC+8,Binance,WLD,4.0,14954.38,8883576.24,-8868621.86,8898530.62,7
2026-06-03T06:41:56Z,2026-06-03 14:41:56 UTC+8,Bitfinex,USDT,4.0,109463867.56,0.00,109463867.56,109463867.56,6
2026-06-03T06:51:34Z,2026-06-03 14:51:34 UTC+8,Binance,FDUSD,4.0,0.00,4.70,-4.70,4.70,1
2026-06-03T06:51:34Z,2026-06-03 14:51:34 UTC+8,Binance,LDO,4.0,0.00,20606.21,-20606.21,20606.21,1
2026-06-03T06:51:34Z,2026-06-03 14:51:34 UTC+8,Binance,LINK,4.0,81456.82,11120.99,70335.83,92577.82,7
2026-06-03T06:51:34Z,2026-06-03 14:51:34 UTC+8,Binance,ONDO,4.0,70083.12,1552.84,68530.28,71635.95,2
2026-06-03T06:51:34Z,2026-06-03 14:51:34 UTC+8,Binance,SHIB,4.0,0.00,650.38,-650.38,650.38,2
2026-06-03T06:51:34Z,2026-06-03 14:51:34 UTC+8,Binance,UNI,4.0,0.00,2471.88,-2471.88,2471.88,1
2026-06-03T06:51:34Z,2026-06-03 14:51:34 UTC+8,Binance,USDT,4.0,231855.88,348842.55,-116986.66,580698.43,108
2026-06-03T06:51:34Z,2026-06-03 14:51:34 UTC+8,Binance,WLD,4.0,0.00,8772506.60,-8772506.60,8772506.60,3
2026-06-03T06:51:34Z,2026-06-03 14:51:34 UTC+8,Bitfinex,USDT,4.0,109463867.56,0.00,109463867.56,109463867.56,6
2026-06-03T07:01:52Z,2026-06-03 15:01:52 UTC+8,Binance,AAVE,4.0,0.00,48727.78,-48727.78,48727.78,1
2026-06-03T07:01:52Z,2026-06-03 15:01:52 UTC+8,Binance,FDUSD,4.0,0.00,996.60,-996.60,996.60,1
2026-06-03T07:01:52Z,2026-06-03 15:01:52 UTC+8,Binance,LDO,4.0,1853.79,20519.91,-18666.12,22373.70,2
2026-06-03T07:01:52Z,2026-06-03 15:01:52 UTC+8,Binance,LINK,4.0,0.00,3097.01,-3097.01,3097.01,2
